building_id,date,predicted_electricity_kwh
B026,2025-01-31,1770.5274737987631
B026,2025-02-01,1662.2568551742986
B026,2025-02-02,1621.6761364253061
B026,2025-02-03,1816.9295462079747
B026,2025-02-04,1766.4556498765658
B026,2025-02-05,1829.6611782357952
B026,2025-02-06,1743.0783976676123
B026,2025-02-07,1777.7274038137455
B026,2025-02-08,1658.7747768647928
B026,2025-02-09,1693.4890337493268
B026,2025-02-10,1806.187546158698
B026,2025-02-11,1836.9314721725868
B026,2025-02-12,1766.6107987635537
B026,2025-02-13,1761.1696463479855
B026,2025-02-14,1774.3771734339857
B026,2025-02-15,1661.3309827671496
B026,2025-02-16,1627.3155737336006
B026,2025-02-17,1818.9994365207945
B026,2025-02-18,1816.3090457584517
B026,2025-02-19,1760.548600448625
B026,2025-02-20,1731.570172944
B026,2025-02-21,1757.5636668516079
B026,2025-02-22,1639.627454015189
B026,2025-02-23,1623.7449257567682
B026,2025-02-24,1787.8696736686938
B026,2025-02-25,1727.9257158512532
B026,2025-02-26,1730.530285984514
B026,2025-02-27,1710.9517175915057
B026,2025-02-28,1722.963001410094
B026,2025-03-01,1583.6134477239218
B026,2025-03-02,1588.3951030863102
B026,2025-03-03,1713.171016391257
B026,2025-03-04,1710.4828475364066
B026,2025-03-05,1668.7560429043674
B026,2025-03-06,1710.4602915131338
B026,2025-03-07,1698.3673383548987
B026,2025-03-08,1577.0108106204605
B026,2025-03-09,1536.8280031366924
B026,2025-03-10,1709.4012495114896
B026,2025-03-11,1700.5048952354064
B026,2025-03-12,1679.1724820047143
B026,2025-03-13,1693.264706902555
B026,2025-03-14,1685.5638894502108
B026,2025-03-15,1515.3764721553503
B026,2025-03-16,1519.225202974373
B026,2025-03-17,1697.1833698285157
B026,2025-03-18,1689.7397510143699
B026,2025-03-19,1656.3084560684954
B026,2025-03-20,1684.5452416926398
B026,2025-03-21,1680.7878274405061
B026,2025-03-22,1513.298979925366
B026,2025-03-23,1515.388342708797
B026,2025-03-24,1682.3054004769565
B026,2025-03-25,1684.6313566079584
B026,2025-03-26,1641.1964622377081
B026,2025-03-27,1675.3293250974468
B026,2025-03-28,1673.2882267547625
B026,2025-03-29,1511.2506296710496
B026,2025-03-30,1518.9086305194035
B026,2025-03-31,1672.0410241238571
B027,2025-01-01,6577.263760176874
B027,2025-01-02,6477.719534247406
B027,2025-01-03,6657.450670555917
B027,2025-01-04,4356.060250260151
B027,2025-01-05,4294.468104769309
B027,2025-01-06,6751.211087676259
B027,2025-01-07,6620.414004367072
B027,2025-01-08,6637.155435897181
B027,2025-01-09,6555.805889797211
B027,2025-01-10,6809.861239998259
B027,2025-01-11,4336.448209050966
B027,2025-01-12,4276.10445876474
B027,2025-01-13,6728.00210487187
B027,2025-01-14,6725.018163804417
B027,2025-01-15,6765.772724620195
B027,2025-01-16,6687.0631370739975
B027,2025-01-17,6913.288252230018
B027,2025-01-18,4359.9059713788765
B027,2025-01-19,4290.743768559284
B027,2025-01-20,6846.347188236924
B027,2025-01-21,6857.46947700455
B027,2025-01-22,6900.55917301882
B027,2025-01-23,6835.462571982843
B027,2025-01-24,6950.30978217241
B027,2025-01-25,4384.927527299573
B027,2025-01-26,4280.7449381507
B027,2025-01-27,6864.890751702413
B027,2025-01-28,6869.771694651022
B027,2025-01-29,6876.634575771704
B027,2025-01-30,6845.511069310652
B027,2025-01-31,6955.662475446224
B027,2025-02-01,4342.114239172375
B027,2025-02-02,4277.619240610715
B027,2025-02-03,6928.247523101698
B027,2025-02-04,6912.105781551699
B027,2025-02-05,6921.381569690171
B027,2025-02-06,6992.558255030496
B027,2025-02-07,6954.962590154843
B027,2025-02-08,4390.102235019728
B027,2025-02-09,4297.002361424326
B027,2025-02-10,6898.730569270942
B027,2025-02-11,6931.795735717318
B027,2025-02-12,6921.636235853115
B027,2025-02-13,7010.367005425136
B027,2025-02-14,6959.798916416685
B027,2025-02-15,4379.28906896549
B027,2025-02-16,4285.016949059229
B027,2025-02-17,6917.820303746195
B027,2025-02-18,6973.484413681039
B027,2025-02-19,6929.4080331792475
B027,2025-02-20,6998.624688950486
B027,2025-02-21,6986.216509863759
B027,2025-02-22,4404.0514996325965
B027,2025-02-23,4310.9847294061565
B027,2025-02-24,6917.305760489141
B027,2025-02-25,6942.794470227847
B027,2025-02-26,6883.69582294405
B027,2025-02-27,6990.734185571534
B027,2025-02-28,6970.24568783978
B027,2025-03-01,4308.548562620539
B027,2025-03-02,4340.508935672015
B027,2025-03-03,6657.652979149872
B027,2025-03-04,6888.869287007991
B027,2025-03-05,6974.475035791776
B027,2025-03-06,6748.759875303283
B027,2025-03-07,7008.772404163639
B027,2025-03-08,4368.716470224237
B027,2025-03-09,4293.323464355568
B027,2025-03-10,6681.919348731037
B027,2025-03-11,6819.245723481226
B027,2025-03-12,6870.456482399416
B027,2025-03-13,6588.751242931559
B027,2025-03-14,6761.008019928962
B027,2025-03-15,4246.548962793314
B027,2025-03-16,4296.241746669584
B027,2025-03-17,6367.9898368074755
B027,2025-03-18,6576.448929765903
B027,2025-03-19,6574.476884745872
B027,2025-03-20,6371.773156771432
B027,2025-03-21,6598.275477633511
B027,2025-03-22,4261.256123437528
B027,2025-03-23,4224.2278035179315
B027,2025-03-24,6057.502899757081
B027,2025-03-25,6472.747661810243
B027,2025-03-26,6571.715032492838
B027,2025-03-27,6260.641016884342
B027,2025-03-28,6589.539499864575
B027,2025-03-29,4189.54206919689
B027,2025-03-30,4083.6018523784387
B027,2025-03-31,6052.911760323
B028,2025-01-01,5884.494120339958
B028,2025-01-02,5918.203681893028
B028,2025-01-03,6015.285498684947
B028,2025-01-04,3893.4452511070576
B028,2025-01-05,3863.907673571597
B028,2025-01-06,5863.527074158806
B028,2025-01-07,5954.813130921253
B028,2025-01-08,5876.693683626506
B028,2025-01-09,5923.650875242244
B028,2025-01-10,6028.806505061729
B028,2025-01-11,3924.90808625237
B028,2025-01-12,3774.257674845686
B028,2025-01-13,5860.954028909089
B028,2025-01-14,5930.844246888311
B028,2025-01-15,5885.295111321606
B028,2025-01-16,5918.512714046256
B028,2025-01-17,6065.467625551511
B028,2025-01-18,3913.4919956912386
B028,2025-01-19,3883.9467548139196
B028,2025-01-20,5868.396450639446
B028,2025-01-21,5922.739279002364
B028,2025-01-22,5947.770117659858
B028,2025-01-23,5999.054088245941
B028,2025-01-24,6193.413031601225
B028,2025-01-25,3959.5831081192737
B028,2025-01-26,3838.0381635741796
B028,2025-01-27,5857.114461994493
B028,2025-01-28,5924.120167159072
B028,2025-01-29,5905.490282825274
B028,2025-01-30,5922.997766774629
B028,2025-01-31,6019.467168109494
B028,2025-02-01,3987.23604374177
B028,2025-02-02,3883.392245741636
B028,2025-02-03,5890.56244225452
B028,2025-02-04,5913.221391778822
B028,2025-02-05,6100.583021282793
B028,2025-02-06,6215.961558747034
B028,2025-02-07,6176.445913138815
B028,2025-02-08,4007.3797280416097
B028,2025-02-09,3915.0321241616093
B028,2025-02-10,5874.37221294267
B028,2025-02-11,5934.485365523037
B028,2025-02-12,6097.590246774511
B028,2025-02-13,6176.559964021543
B028,2025-02-14,6179.033281273093
B028,2025-02-15,3929.977382597487
B028,2025-02-16,3862.3095364929304
B028,2025-02-17,5856.7917477416595
B028,2025-02-18,5927.974348747636
B028,2025-02-19,6038.298545161221
B028,2025-02-20,6152.423584064441
B028,2025-02-21,6128.29564634678
B028,2025-02-22,3905.0307419815736
B028,2025-02-23,3931.2607430406406
B028,2025-02-24,5843.880814116315
B028,2025-02-25,5889.543983564854
B028,2025-02-26,6018.9948353970385
B028,2025-02-27,6121.775265019995
B028,2025-02-28,6442.474975347919
B028,2025-03-01,3874.6931040600666
B028,2025-03-02,3837.0164505270477
B028,2025-03-03,5859.992596233605
B028,2025-03-04,5827.985160894792
B028,2025-03-05,5823.101513242868
B028,2025-03-06,5854.182678181985
B028,2025-03-07,6004.283376574068
B028,2025-03-08,3802.0818042193855
B028,2025-03-09,3683.3286515081268
B028,2025-03-10,5811.2660101743195
B028,2025-03-11,5773.4541677897305
B028,2025-03-12,5787.965445017704
B028,2025-03-13,5788.817405738789
B028,2025-03-14,5942.374597261308
B028,2025-03-15,3729.252413723692
B028,2025-03-16,3680.8597126003483
B028,2025-03-17,5817.282777325922
B028,2025-03-18,5737.9241450836425
B028,2025-03-19,5737.688277451529
B028,2025-03-20,5786.00857615098
B028,2025-03-21,6104.934837944518
B028,2025-03-22,3722.8895866624725
B028,2025-03-23,3674.9616421858864
B028,2025-03-24,5881.405840910436
B028,2025-03-25,5742.77291368017
B028,2025-03-26,5740.928338852008
B028,2025-03-27,5778.717559425797
B028,2025-03-28,5936.692281678203
B028,2025-03-29,3720.4641558623766
B028,2025-03-30,3681.0847655913467
B028,2025-03-31,5751.07545196787
B029,2025-01-01,1554.2465510934771
B029,2025-01-02,1580.1456043166254
B029,2025-01-03,1549.452922784435
B029,2025-01-04,1713.1352477642672
B029,2025-01-05,1740.3896123623654
B029,2025-01-06,1614.4170299376665
B029,2025-01-07,1608.8147857187914
B029,2025-01-08,1610.2094243637441
B029,2025-01-09,1625.4470641046337
B029,2025-01-10,1628.368364415002
B029,2025-01-11,1789.8609021448249
B029,2025-01-12,1732.358579648556
B029,2025-01-13,1623.9683096454078
B029,2025-01-14,1628.375439547988
B029,2025-01-15,1613.4687070370521
B029,2025-01-16,1611.9300418441408
B029,2025-01-17,1638.2499743234691
B029,2025-01-18,1796.0457247173495
B029,2025-01-19,1742.7954968432368
B029,2025-01-20,1619.031906550395
B029,2025-01-21,1634.9614744063201
B029,2025-01-22,1634.5556643923057
B029,2025-01-23,1633.6393597722913
B029,2025-01-24,1623.3616142163748
B029,2025-01-25,1799.0126601445832
B029,2025-01-26,1737.974236841359
B029,2025-01-27,1612.6013160812038
B029,2025-01-28,1633.7259307319837
B029,2025-01-29,1628.8248019994085
B029,2025-01-30,1622.728702728618
B029,2025-01-31,1599.4069712659766
B029,2025-02-01,1748.4340315282257
B029,2025-02-02,1789.2046212191583
B029,2025-02-03,1632.2287843845509
B029,2025-02-04,1628.5439900033386
B029,2025-02-05,1621.1083671591823
B029,2025-02-06,1618.8282535687435
B029,2025-02-07,1620.3040352303904
B029,2025-02-08,1751.9539551220594
B029,2025-02-09,1788.9700290723415
B029,2025-02-10,1564.6039288862626
B029,2025-02-11,1612.6815936096289
B029,2025-02-12,1559.17770933421
B029,2025-02-13,1615.8432604599645
B029,2025-02-14,1613.310208347571
B029,2025-02-15,1698.4015881792332
B029,2025-02-16,1737.7348801059031
B029,2025-02-17,1560.6270762749546
B029,2025-02-18,1628.7563402760236
B029,2025-02-19,1560.5215687655152
B029,2025-02-20,1561.5253804764202
B029,2025-02-21,1555.972672458658
B029,2025-02-22,1696.5454738649296
B029,2025-02-23,1771.7391741317717
B029,2025-02-24,1546.7098639408039
B029,2025-02-25,1538.7589160191405
B029,2025-02-26,1517.6494213196752
B029,2025-02-27,1530.977692354724
B029,2025-02-28,1545.7095041021832
B029,2025-03-01,1696.5995471725194
B029,2025-03-02,1730.96638104654
B029,2025-03-03,1484.7160405628433
B029,2025-03-04,1488.4106305699272
B029,2025-03-05,1482.1970275307365
B029,2025-03-06,1468.1607860615663
B029,2025-03-07,1488.3317775352466
B029,2025-03-08,1692.8212378568317
B029,2025-03-09,1700.9498821594357
B029,2025-03-10,1476.6853913746445
B029,2025-03-11,1446.2145575027505
B029,2025-03-12,1464.5284173951109
B029,2025-03-13,1427.3290152046536
B029,2025-03-14,1427.5914381673845
B029,2025-03-15,1649.2954520375224
B029,2025-03-16,1651.6300120884425
B029,2025-03-17,1427.4028533019673
B029,2025-03-18,1422.5581946434595
B029,2025-03-19,1421.6925101447894
B029,2025-03-20,1435.8423427611633
B029,2025-03-21,1428.02643592673
B029,2025-03-22,1594.8742096494755
B029,2025-03-23,1581.7210115757177
B029,2025-03-24,1416.9766091918877
B029,2025-03-25,1420.0590770653307
B029,2025-03-26,1419.1933925666608
B029,2025-03-27,1424.6986552913843
B029,2025-03-28,1422.0291395683537
B029,2025-03-29,1553.1393409488041
B029,2025-03-30,1479.7319049245923
B029,2025-03-31,1409.1241568748137
B030,2025-01-01,3544.7256472105855
B030,2025-01-02,3650.000086844302
B030,2025-01-03,3524.211494965471
B030,2025-01-04,2334.4339413703847
B030,2025-01-05,2299.04792694981
B030,2025-01-06,3672.488612650527
B030,2025-01-07,3598.719185781656
B030,2025-01-08,3422.9470975774234
B030,2025-01-09,3717.0258683008446
B030,2025-01-10,3527.557221509074
B030,2025-01-11,2328.9345180033474
B030,2025-01-12,2293.9098468693837
B030,2025-01-13,3667.653745637678
B030,2025-01-14,3654.533329989385
B030,2025-01-15,3561.169271519015
B030,2025-01-16,3626.8057259216353
B030,2025-01-17,3517.829049970819
B030,2025-01-18,2346.7195960709387
B030,2025-01-19,2298.901254504466
B030,2025-01-20,3711.058509923278
B030,2025-01-21,3661.763067217462
B030,2025-01-22,3504.894837464844
B030,2025-01-23,3693.216234097983
B030,2025-01-24,3508.966938795183
B030,2025-01-25,2330.5212951194017
B030,2025-01-26,2300.160700857801
B030,2025-01-27,3655.5113858909954
B030,2025-01-28,3656.7945294964247
B030,2025-01-29,3525.5429623927116
B030,2025-01-30,3626.6627282007858
B030,2025-01-31,3518.283138112887
B030,2025-02-01,2274.2375904705186
B030,2025-02-02,2277.8122068036014
B030,2025-02-03,3633.070064551084
B030,2025-02-04,3643.7899658562797
B030,2025-02-05,3620.413081552062
B030,2025-02-06,3623.582798423696
B030,2025-02-07,3577.085191606531
B030,2025-02-08,2276.3829985182783
B030,2025-02-09,2258.1372968178844
B030,2025-02-10,3612.1543181820934
B030,2025-02-11,3672.0184094631627
B030,2025-02-12,3538.519186588961
B030,2025-02-13,3646.0894113014306
B030,2025-02-14,3600.6364862809332
B030,2025-02-15,2247.6760807005307
B030,2025-02-16,2275.7335719559956
B030,2025-02-17,3619.7478970183056
B030,2025-02-18,3644.4502821954347
B030,2025-02-19,3560.1246305790723
B030,2025-02-20,3570.825189675424
B030,2025-02-21,3572.42717035649
B030,2025-02-22,2263.259347205496
B030,2025-02-23,2237.4325971970106
B030,2025-02-24,3239.2710754116833
B030,2025-02-25,3293.908827566661
B030,2025-02-26,3635.338157675206
B030,2025-02-27,3536.5331949413994
B030,2025-02-28,3456.307023011644
B030,2025-03-01,2244.3508804873045
B030,2025-03-02,2187.1215145968945
B030,2025-03-03,3350.4091324985784
B030,2025-03-04,3377.5759624939888
B030,2025-03-05,3328.75176779982
B030,2025-03-06,3532.8056399923166
B030,2025-03-07,3535.2776037299536
B030,2025-03-08,2188.636867964085
B030,2025-03-09,2180.0343224619137
B030,2025-03-10,3456.624682141202
B030,2025-03-11,3338.65606644012
B030,2025-03-12,3375.8292021560105
B030,2025-03-13,3389.1961095816073
B030,2025-03-14,3392.7609987784977
B030,2025-03-15,2170.087132171511
B030,2025-03-16,2164.7263181280264
B030,2025-03-17,3332.096750982619
B030,2025-03-18,3510.669375268603
B030,2025-03-19,3339.1135693391766
B030,2025-03-20,3400.3938959485004
B030,2025-03-21,3332.753213439031
B030,2025-03-22,2166.4854661744266
B030,2025-03-23,2226.112337427865
B030,2025-03-24,3310.0714397324396
B030,2025-03-25,3330.423570659064
B030,2025-03-26,3478.9690783827605
B030,2025-03-27,3769.599259521733
B030,2025-03-28,3475.383529618458
B030,2025-03-29,2192.464116017275
B030,2025-03-30,2227.497307586821
B030,2025-03-31,3637.8739259846893
B031,2025-01-01,3841.7240794800996
B031,2025-01-02,3846.646246598615
B031,2025-01-03,3841.9900849425876
B031,2025-01-04,3573.9430083092234
B031,2025-01-05,3667.7276110643365
B031,2025-01-06,3854.588948018607
B031,2025-01-07,3924.334147897065
B031,2025-01-08,3841.022551484057
B031,2025-01-09,3842.4161909391632
B031,2025-01-10,3854.225843653182
B031,2025-01-11,3861.913959652372
B031,2025-01-12,3653.305862010847
B031,2025-01-13,3868.894775753045
B031,2025-01-14,3871.493789606324
B031,2025-01-15,3849.6451530462778
B031,2025-01-16,3831.5282114161178
B031,2025-01-17,3926.5025480066065
B031,2025-01-18,3805.0964740207833
B031,2025-01-19,3806.646037905981
B031,2025-01-20,3914.530913938321
B031,2025-01-21,3941.3353955641383
B031,2025-01-22,4016.515495358078
B031,2025-01-23,4040.188462637259
B031,2025-01-24,3938.9748756285985
B031,2025-01-25,3835.3006738441486
B031,2025-01-26,3763.1947245393953
B031,2025-01-27,3951.55452664869
B031,2025-01-28,3983.4627251809857
B031,2025-01-29,3996.6677382153516
B031,2025-01-30,3931.8964159998704
B031,2025-01-31,3909.159998986074
B031,2025-02-01,3769.011884989488
B031,2025-02-02,3854.0938414956136
B031,2025-02-03,3985.3488716196343
B031,2025-02-04,3980.3590171483834
B031,2025-02-05,3994.8129775559037
B031,2025-02-06,3972.9458851804816
B031,2025-02-07,3992.819464257594
B031,2025-02-08,3870.6303127411725
B031,2025-02-09,3814.363581390519
B031,2025-02-10,3834.4240596651275
B031,2025-02-11,3962.049777189833
B031,2025-02-12,3937.430139347698
B031,2025-02-13,3980.83738981965
B031,2025-02-14,3981.4872379821795
B031,2025-02-15,3712.041865196528
B031,2025-02-16,3772.9487571405425
B031,2025-02-17,3861.7107330736426
B031,2025-02-18,3995.5952772572205
B031,2025-02-19,3928.6759967323237
B031,2025-02-20,3957.916040224352
B031,2025-02-21,3883.9776800877003
B031,2025-02-22,3682.8337472773255
B031,2025-02-23,3826.0308897017244
B031,2025-02-24,3851.956759660022
B031,2025-02-25,3855.678268586217
B031,2025-02-26,3839.130839839407
B031,2025-02-27,3773.8286001962238
B031,2025-02-28,3810.262848375456
B031,2025-03-01,3386.516460220197
B031,2025-03-02,3334.966080173818
B031,2025-03-03,3639.313207526951
B031,2025-03-04,3729.6054594169755
B031,2025-03-05,3730.433381922524
B031,2025-03-06,3691.7179706659745
B031,2025-03-07,3737.883273448963
B031,2025-03-08,3422.221738886867
B031,2025-03-09,3352.517182602366
B031,2025-03-10,3693.3628779624846
B031,2025-03-11,3610.5919545422344
B031,2025-03-12,3664.3523595662678
B031,2025-03-13,3577.94533499667
B031,2025-03-14,3578.2190941864696
B031,2025-03-15,3290.1919865285945
B031,2025-03-16,3252.6309335013566
B031,2025-03-17,3523.694754280534
B031,2025-03-18,3491.0941735380698
B031,2025-03-19,3469.6299662889387
B031,2025-03-20,3448.2844184770242
B031,2025-03-21,3425.8370675016504
B031,2025-03-22,3153.958148824284
B031,2025-03-23,3083.175833057075
B031,2025-03-24,3328.2805404785986
B031,2025-03-25,3336.27164526528
B031,2025-03-26,3294.2035213701542
B031,2025-03-27,3308.6923038966106
B031,2025-03-28,3337.5268970822945
B031,2025-03-29,2997.3506258895172
B031,2025-03-30,2889.951013848474
B031,2025-03-31,3205.3369611008866
B032,2025-01-01,2324.8190114528347
B032,2025-01-02,2327.419939071718
B032,2025-01-03,2307.927036811187
B032,2025-01-04,2575.1296315315094
B032,2025-01-05,2541.6645037958747
B032,2025-01-06,2357.995018392211
B032,2025-01-07,2372.7765378740078
B032,2025-01-08,2306.9436330730996
B032,2025-01-09,2355.2270600374477
B032,2025-01-10,2345.573295895668
B032,2025-01-11,2571.8945721510404
B032,2025-01-12,2572.2866391239113
B032,2025-01-13,2342.855702934796
B032,2025-01-14,2353.9514624817025
B032,2025-01-15,2347.2642052491738
B032,2025-01-16,2344.61425545316
B032,2025-01-17,2349.732873202205
B032,2025-01-18,2626.870020673006
B032,2025-01-19,2598.2503511523187
B032,2025-01-20,2360.062817443203
B032,2025-01-21,2357.956542743219
B032,2025-01-22,2350.8048131400064
B032,2025-01-23,2349.8322860411663
B032,2025-01-24,2356.1401330197928
B032,2025-01-25,2627.5807975875878
B032,2025-01-26,2616.261031277621
B032,2025-01-27,2362.634513092632
B032,2025-01-28,2361.0331320849295
B032,2025-01-29,2344.435206008007
B032,2025-01-30,2334.4818083132054
B032,2025-01-31,2359.6624087166883
B032,2025-02-01,2591.8430612308293
B032,2025-02-02,2545.9526242264615
B032,2025-02-03,2359.839826882939
B032,2025-02-04,2369.621529382238
B032,2025-02-05,2358.695056613811
B032,2025-02-06,2350.482670866522
B032,2025-02-07,2356.708485643202
B032,2025-02-08,2565.3761346149786
B032,2025-02-09,2584.0544843316907
B032,2025-02-10,2306.4382216170998
B032,2025-02-11,2324.7775366499172
B032,2025-02-12,2322.5170215803096
B032,2025-02-13,2349.271513415156
B032,2025-02-14,2310.0060844908717
B032,2025-02-15,2557.1094093226184
B032,2025-02-16,2539.306934117538
B032,2025-02-17,2344.5058737862555
B032,2025-02-18,2309.5651969401024
B032,2025-02-19,2336.801624947903
B032,2025-02-20,2332.5868763171056
B032,2025-02-21,2328.591683776913
B032,2025-02-22,2523.349987408603
B032,2025-02-23,2533.3325806686075
B032,2025-02-24,2311.0332543829263
B032,2025-02-25,2321.916720012372
B032,2025-02-26,2336.549366854058
B032,2025-02-27,2339.505216817259
B032,2025-02-28,2257.6707814820124
B032,2025-03-01,2536.2555135019434
B032,2025-03-02,2498.662341719436
B032,2025-03-03,2295.8593929317362
B032,2025-03-04,2294.596112174692
B032,2025-03-05,2298.8409783415404
B032,2025-03-06,2256.740031453726
B032,2025-03-07,2290.4605309650797
B032,2025-03-08,2491.917272639976
B032,2025-03-09,2465.176222201868
B032,2025-03-10,2291.9677526252026
B032,2025-03-11,2249.167819582978
B032,2025-03-12,2230.477510954805
B032,2025-03-13,2288.7976592933423
B032,2025-03-14,2279.9922574558304
B032,2025-03-15,2458.100606321344
B032,2025-03-16,2408.150087751348
B032,2025-03-17,2224.634010156391
B032,2025-03-18,2241.6671064211077
B032,2025-03-19,2245.600780750013
B032,2025-03-20,2283.1725821881705
B032,2025-03-21,2241.8531409526718
B032,2025-03-22,2438.655503426548
B032,2025-03-23,2358.8553107658063
B032,2025-03-24,2213.749991097925
B032,2025-03-25,2202.5180379761728
B032,2025-03-26,2178.2053927959
B032,2025-03-27,2165.085603406521
B032,2025-03-28,2188.9864709884073
B032,2025-03-29,2301.564427279401
B032,2025-03-30,2314.4608678779455
B032,2025-03-31,2043.909400693508
B033,2025-01-01,2343.1574378475793
B033,2025-01-02,2342.823803697199
B033,2025-01-03,2336.79709067135
B033,2025-01-04,1541.2980732499861
B033,2025-01-05,1483.8326653834322
B033,2025-01-06,2337.6964474876117
B033,2025-01-07,2361.1024700680973
B033,2025-01-08,2356.8976023051296
B033,2025-01-09,2353.3019677921975
B033,2025-01-10,2367.9097650491703
B033,2025-01-11,1550.4215801475927
B033,2025-01-12,1496.585702323103
B033,2025-01-13,2354.281514014105
B033,2025-01-14,2377.1117296454486
B033,2025-01-15,2363.0655505423256
B033,2025-01-16,2394.528604235833
B033,2025-01-17,2361.875315369685
B033,2025-01-18,1548.3076408827976
B033,2025-01-19,1502.2602058597204
B033,2025-01-20,2360.3664119337145
B033,2025-01-21,2338.466420919241
B033,2025-01-22,2359.0566836207154
B033,2025-01-23,2336.2263877921964
B033,2025-01-24,2367.5790565557177
B033,2025-01-25,1536.455446498892
B033,2025-01-26,1493.7536242569527
B033,2025-01-27,2353.2761881253596
B033,2025-01-28,2361.626168992082
B033,2025-01-29,2357.4243526999758
B033,2025-01-30,2370.2827013528154
B033,2025-01-31,2334.9940863066613
B033,2025-02-01,1547.957942926966
B033,2025-02-02,1466.7632816251921
B033,2025-02-03,2414.4843509825723
B033,2025-02-04,2337.244856570746
B033,2025-02-05,2373.92693450283
B033,2025-02-06,2333.709232305468
B033,2025-02-07,2349.6804921430785
B033,2025-02-08,1538.3427175573115
B033,2025-02-09,1480.861464202954
B033,2025-02-10,2383.1081718609275
B033,2025-02-11,2368.6687053436985
B033,2025-02-12,2356.0744353725404
B033,2025-02-13,2351.5188704249495
B033,2025-02-14,2348.492052368989
B033,2025-02-15,1539.3907258631505
B033,2025-02-16,1477.8627081968227
B033,2025-02-17,2387.8912590408654
B033,2025-02-18,2360.803341850328
B033,2025-02-19,2366.768239243208
B033,2025-02-20,2331.146584623812
B033,2025-02-21,2337.28974765966
B033,2025-02-22,1537.8829680252984
B033,2025-02-23,1479.8963843500364
B033,2025-02-24,2379.8084265915454
B033,2025-02-25,2327.190056905715
B033,2025-02-26,2347.3520642161006
B033,2025-02-27,2316.5108412081186
B033,2025-02-28,2314.928333434596
B033,2025-03-01,1503.4308522613114
B033,2025-03-02,1472.2814456583521
B033,2025-03-03,2304.8183088847086
B033,2025-03-04,2251.0774902388926
B033,2025-03-05,2238.8970541776166
B033,2025-03-06,2261.330871998578
B033,2025-03-07,2242.0969108329136
B033,2025-03-08,1495.0522890157715
B033,2025-03-09,1459.3069681337975
B033,2025-03-10,2242.82595646103
B033,2025-03-11,2237.4839726245273
B033,2025-03-12,2236.6430829352794
B033,2025-03-13,2255.1688760333973
B033,2025-03-14,2234.8932152687285
B033,2025-03-15,1476.870108623508
B033,2025-03-16,1446.7935034190646
B033,2025-03-17,2236.277003838588
B033,2025-03-18,2227.3320411114946
B033,2025-03-19,2221.216742978202
B033,2025-03-20,2244.7375119174544
B033,2025-03-21,2236.2178184668624
B033,2025-03-22,1467.971819910915
B033,2025-03-23,1440.8152810728957
B033,2025-03-24,2226.2209235099003
B033,2025-03-25,2223.904418916042
B033,2025-03-26,2221.0631400823304
B033,2025-03-27,2241.0567709978723
B033,2025-03-28,2218.287657575997
B033,2025-03-29,1459.2654961476906
B033,2025-03-30,1435.619167140049
B033,2025-03-31,2221.1334224486404
B034,2025-01-01,7517.792113692359
B034,2025-01-02,7531.74593644183
B034,2025-01-03,7503.7743175157775
B034,2025-01-04,4989.078457997547
B034,2025-01-05,5019.927680569923
B034,2025-01-06,7587.183616972298
B034,2025-01-07,7931.14782528928
B034,2025-01-08,7599.427646719054
B034,2025-01-09,7797.251379598964
B034,2025-01-10,7782.513125542723
B034,2025-01-11,5057.8040851694395
B034,2025-01-12,5001.513384191013
B034,2025-01-13,7691.615756186465
B034,2025-01-14,7709.757109996608
B034,2025-01-15,7596.260624510293
B034,2025-01-16,7554.511196824328
B034,2025-01-17,7922.854301490109
B034,2025-01-18,5049.964149813462
B034,2025-01-19,5082.978853804249
B034,2025-01-20,7537.04014042434
B034,2025-01-21,7832.972162011653
B034,2025-01-22,7897.077722627355
B034,2025-01-23,7807.640799796473
B034,2025-01-24,7591.3916492742255
B034,2025-01-25,5055.705995193551
B034,2025-01-26,5016.19919795677
B034,2025-01-27,7567.117966740567
B034,2025-01-28,7740.173261772561
B034,2025-01-29,7761.446730644264
B034,2025-01-30,7620.11456746422
B034,2025-01-31,7580.652570729115
B034,2025-02-01,4985.635449625928
B034,2025-02-02,4999.648805495253
B034,2025-02-03,7825.093097228474
B034,2025-02-04,7794.739067438215
B034,2025-02-05,7741.843006820135
B034,2025-02-06,7700.041135376422
B034,2025-02-07,7678.801823599371
B034,2025-02-08,5031.6888654945915
B034,2025-02-09,4983.866536408018
B034,2025-02-10,7576.471620590593
B034,2025-02-11,7634.342441692196
B034,2025-02-12,7584.845675610111
B034,2025-02-13,7684.060828361764
B034,2025-02-14,7624.619873225494
B034,2025-02-15,4917.558005722401
B034,2025-02-16,4979.967217608144
B034,2025-02-17,7596.762033517773
B034,2025-02-18,7831.245421511744
B034,2025-02-19,7571.737417932058
B034,2025-02-20,7567.245000830586
B034,2025-02-21,7595.28973366402
B034,2025-02-22,4905.338182781998
B034,2025-02-23,5001.148637559266
B034,2025-02-24,7389.669152899267
B034,2025-02-25,7383.000991042806
B034,2025-02-26,7274.491902747072
B034,2025-02-27,7494.2002099671945
B034,2025-02-28,7529.39359272009
B034,2025-03-01,4791.980178323488
B034,2025-03-02,4783.312124500418
B034,2025-03-03,7182.846108003529
B034,2025-03-04,7327.329035134424
B034,2025-03-05,7311.5520416966865
B034,2025-03-06,7213.058451606856
B034,2025-03-07,7354.338786525649
