date,building_id,electricity_price,gas_price,demand_charge
2021-09-01,B030,0.1326,0.0478,16.85
2021-10-01,B030,0.1357,0.0451,16.13
2021-11-01,B030,0.1359,0.0479,12.52
2021-12-01,B030,0.1377,0.0467,11.7
2022-01-01,B030,0.1339,0.0464,11.68
2022-02-01,B030,0.1378,0.0463,13.93
2022-03-01,B030,0.1368,0.0475,12.51
2022-04-01,B030,0.1391,0.0493,10.83
2022-05-01,B030,0.1371,0.049,16.95
2022-06-01,B030,0.1387,0.0464,11.58
2022-07-01,B030,0.1377,0.0495,11.75
2022-08-01,B030,0.1348,0.0485,16.91
2022-09-01,B030,0.1415,0.0464,14.41
2022-10-01,B030,0.1366,0.047,15.19
2022-11-01,B030,0.1358,0.0479,12.52
2022-12-01,B030,0.1428,0.0463,15.42
2023-01-01,B030,0.1416,0.047,16.61
2023-02-01,B030,0.14,0.0471,11.37
2023-03-01,B030,0.1389,0.0497,14.23
2023-04-01,B030,0.1428,0.0507,9.43
2023-05-01,B030,0.141,0.0491,12.21
2023-06-01,B030,0.145,0.048,9.48
2023-07-01,B030,0.1434,0.0472,16.73
2023-08-01,B030,0.144,0.0501,13.03
2023-09-01,B030,0.1403,0.047,16.94
2023-10-01,B030,0.1438,0.0515,12.58
2023-11-01,B030,0.1434,0.0498,15.56
2023-12-01,B030,0.1432,0.0474,11.53
2024-01-01,B030,0.1453,0.0478,12.6
2024-02-01,B030,0.1416,0.0484,13.61
2024-03-01,B030,0.1398,0.0487,12.39
2024-04-01,B030,0.1415,0.0516,17.05
2024-05-01,B030,0.1429,0.0521,15.28
2024-06-01,B030,0.1471,0.0525,12.46
2024-07-01,B030,0.1409,0.0484,9.78
2024-08-01,B030,0.1447,0.0493,14.85
2024-09-01,B030,0.1475,0.0506,11.12
2024-10-01,B030,0.1495,0.0519,13.67
2024-11-01,B030,0.1486,0.048,15.32
2024-12-01,B030,0.1454,0.0498,16.3
2020-01-01,B031,0.1469,0.0458,16.0
2020-02-01,B031,0.1462,0.0473,15.98
2020-03-01,B031,0.1542,0.0432,12.35
2020-04-01,B031,0.1503,0.0462,15.47
2020-05-01,B031,0.1552,0.0433,11.37
2020-06-01,B031,0.1541,0.0448,9.9
2020-07-01,B031,0.1529,0.046,15.37
2020-08-01,B031,0.1555,0.0445,12.0
2020-09-01,B031,0.1512,0.0453,14.85
2020-10-01,B031,0.1552,0.0448,10.36
2020-11-01,B031,0.1546,0.048,17.54
2020-12-01,B031,0.1519,0.0466,14.95
2021-01-01,B031,0.1541,0.0476,12.84
2021-02-01,B031,0.1577,0.0483,14.2
2021-03-01,B031,0.1578,0.0451,12.61
2021-04-01,B031,0.1537,0.0459,9.02
2021-05-01,B031,0.1561,0.0477,14.37
2021-06-01,B031,0.1527,0.0487,16.05
2021-07-01,B031,0.1511,0.046,14.4
2021-08-01,B031,0.1532,0.0489,9.87
2021-09-01,B031,0.1605,0.0451,14.62
2021-10-01,B031,0.1548,0.0449,10.75
2021-11-01,B031,0.1528,0.0459,17.34
2021-12-01,B031,0.1561,0.0458,14.34
2022-01-01,B031,0.1585,0.0456,10.44
2022-02-01,B031,0.158,0.0456,14.3
2022-03-01,B031,0.1593,0.0468,9.03
2022-04-01,B031,0.1627,0.0479,16.91
2022-05-01,B031,0.1619,0.0491,14.61
2022-06-01,B031,0.1547,0.0498,13.27
2022-07-01,B031,0.1581,0.0489,10.46
2022-08-01,B031,0.1557,0.0475,15.28
2022-09-01,B031,0.1597,0.0474,13.74
2022-10-01,B031,0.1596,0.0495,9.65
2022-11-01,B031,0.1593,0.0479,11.35
2022-12-01,B031,0.1641,0.0478,11.65
2023-01-01,B031,0.1649,0.0466,16.81
2023-02-01,B031,0.1583,0.0468,15.92
2023-03-01,B031,0.1659,0.0481,10.09
2023-04-01,B031,0.167,0.0497,11.07
2023-05-01,B031,0.1603,0.0474,16.72
2023-06-01,B031,0.1648,0.0509,10.5
2023-07-01,B031,0.1647,0.0501,15.7
2023-08-01,B031,0.1607,0.0481,12.21
2023-09-01,B031,0.1655,0.0505,17.97
2023-10-01,B031,0.1598,0.0477,10.95
2023-11-01,B031,0.1654,0.048,13.79
2023-12-01,B031,0.1617,0.0496,12.83
2024-01-01,B031,0.1618,0.0509,17.62
2024-02-01,B031,0.1682,0.0476,13.33
2024-03-01,B031,0.17,0.0504,10.35
2024-04-01,B031,0.17,0.0518,10.28
2024-05-01,B031,0.1691,0.0521,14.51
2024-06-01,B031,0.1625,0.0507,17.94
2024-07-01,B031,0.1676,0.0499,17.85
2024-08-01,B031,0.1701,0.0492,11.49
2024-09-01,B031,0.1683,0.0516,9.39
2024-10-01,B031,0.168,0.0517,14.84
2024-11-01,B031,0.1722,0.0525,12.76
2024-12-01,B031,0.1668,0.0493,16.19
2020-01-01,B032,0.1319,0.0447,10.2
2020-02-01,B032,0.1289,0.0464,12.71
2020-03-01,B032,0.1282,0.0464,16.52
2020-04-01,B032,0.1314,0.0451,15.83
2020-05-01,B032,0.1308,0.0458,11.36
2020-06-01,B032,0.1275,0.0477,10.07
2020-07-01,B032,0.1293,0.0463,17.4
2020-08-01,B032,0.1343,0.0434,15.07
2020-09-01,B032,0.1347,0.046,9.13
2020-10-01,B032,0.1323,0.0436,10.52
2020-11-01,B032,0.1337,0.0471,10.99
2020-12-01,B032,0.1351,0.0438,9.83
2021-01-01,B032,0.135,0.0457,12.4
2021-02-01,B032,0.1362,0.0473,14.41
2021-03-01,B032,0.1352,0.0443,12.65
2021-04-01,B032,0.1302,0.0447,11.94
2021-05-01,B032,0.1359,0.0465,13.92
2021-06-01,B032,0.1386,0.0451,15.0
2021-07-01,B032,0.1364,0.0462,9.35
2021-08-01,B032,0.1328,0.0477,13.68
2021-09-01,B032,0.1391,0.0478,14.09
2021-10-01,B032,0.1327,0.0471,12.14
2021-11-01,B032,0.1366,0.0448,14.43
2021-12-01,B032,0.1329,0.0481,15.52
2022-01-01,B032,0.1386,0.0485,9.15
2022-02-01,B032,0.1396,0.0462,9.11
2022-03-01,B032,0.1352,0.0494,10.52
2022-04-01,B032,0.1384,0.0492,10.88
2022-05-01,B032,0.136,0.0475,14.19
2022-06-01,B032,0.135,0.05,11.02
2022-07-01,B032,0.1386,0.0493,16.6
2022-08-01,B032,0.135,0.0466,11.79
2022-09-01,B032,0.137,0.0481,12.66
2022-10-01,B032,0.1373,0.0495,17.7
2022-11-01,B032,0.1432,0.0492,17.91
2022-12-01,B032,0.1423,0.0482,14.48
2023-01-01,B032,0.1378,0.0491,13.45
2023-02-01,B032,0.1381,0.0488,14.37
2023-03-01,B032,0.1434,0.0494,14.71
2023-04-01,B032,0.1365,0.0477,10.89
2023-05-01,B032,0.1383,0.0509,14.53
2023-06-01,B032,0.1423,0.0468,12.34
2023-07-01,B032,0.1375,0.0486,13.93
2023-08-01,B032,0.1416,0.0501,15.4
2023-09-01,B032,0.1388,0.0505,11.94
2023-10-01,B032,0.1461,0.0487,13.02
2023-11-01,B032,0.1453,0.0486,15.69
2023-12-01,B032,0.1438,0.0514,14.94
2024-01-01,B032,0.1389,0.0505,10.18
2024-02-01,B032,0.1413,0.0482,9.52
2024-03-01,B032,0.1419,0.0482,9.05
2024-04-01,B032,0.1412,0.048,9.21
2024-05-01,B032,0.1411,0.0514,13.67
2024-06-01,B032,0.1448,0.0484,11.36
2024-07-01,B032,0.1419,0.048,12.33
2024-08-01,B032,0.1438,0.0521,15.12
2024-09-01,B032,0.1439,0.0519,11.2
2024-10-01,B032,0.1455,0.0524,16.0
2024-11-01,B032,0.1421,0.0485,12.61
2024-12-01,B032,0.1499,0.048,15.02
2020-01-01,B033,0.2081,0.0463,9.53
2020-02-01,B033,0.2133,0.0471,11.06
2020-03-01,B033,0.21,0.0461,15.41
2020-04-01,B033,0.2081,0.0475,12.63
2020-05-01,B033,0.2057,0.044,9.62
2020-06-01,B033,0.2145,0.0463,11.96
2020-07-01,B033,0.2137,0.0453,10.34
2020-08-01,B033,0.2083,0.0468,13.39
2020-09-01,B033,0.2105,0.0439,10.44
2020-10-01,B033,0.214,0.047,9.2
2020-11-01,B033,0.22,0.0477,9.92
2020-12-01,B033,0.2182,0.0458,11.42
2021-01-01,B033,0.209,0.0479,14.79
2021-02-01,B033,0.2097,0.0459,14.11
2021-03-01,B033,0.2167,0.0451,11.57
2021-04-01,B033,0.2165,0.0473,16.27
2021-05-01,B033,0.2207,0.0486,12.63
2021-06-01,B033,0.221,0.0458,12.01
2021-07-01,B033,0.2209,0.0474,13.84
2021-08-01,B033,0.2242,0.0484,17.89
2021-09-01,B033,0.2252,0.0485,14.22
2021-10-01,B033,0.2204,0.0455,17.17
2021-11-01,B033,0.225,0.0472,14.79
2021-12-01,B033,0.2136,0.0471,16.32
2022-01-01,B033,0.2227,0.0482,12.01
2022-02-01,B033,0.2251,0.0458,9.15
2022-03-01,B033,0.221,0.0463,13.87
2022-04-01,B033,0.2235,0.0491,15.3
2022-05-01,B033,0.2225,0.0483,9.32
2022-06-01,B033,0.2184,0.0457,13.5
2022-07-01,B033,0.2267,0.0493,10.07
2022-08-01,B033,0.23,0.048,16.29
2022-09-01,B033,0.2211,0.046,10.19
2022-10-01,B033,0.2299,0.0492,14.31
2022-11-01,B033,0.2233,0.0471,17.99
2022-12-01,B033,0.2221,0.0462,11.57
2023-01-01,B033,0.2259,0.0501,9.12
2023-02-01,B033,0.2247,0.0483,17.71
2023-03-01,B033,0.2272,0.0479,13.88
2023-04-01,B033,0.2223,0.0508,10.15
2023-05-01,B033,0.2219,0.0464,16.13
2023-06-01,B033,0.2222,0.0467,14.85
2023-07-01,B033,0.2248,0.0486,15.0
2023-08-01,B033,0.2231,0.0473,15.09
2023-09-01,B033,0.2251,0.0505,10.67
2023-10-01,B033,0.2273,0.0493,14.58
2023-11-01,B033,0.2279,0.0491,14.99
2023-12-01,B033,0.2287,0.0476,16.04
2024-01-01,B033,0.2353,0.0479,15.36
2024-02-01,B033,0.2263,0.0507,11.51
2024-03-01,B033,0.2268,0.05,17.75
2024-04-01,B033,0.2349,0.048,12.95
2024-05-01,B033,0.2292,0.0483,14.8
2024-06-01,B033,0.2332,0.052,15.4
2024-07-01,B033,0.2308,0.0502,9.2
2024-08-01,B033,0.2366,0.0524,10.86
2024-09-01,B033,0.2391,0.0493,14.97
2024-10-01,B033,0.2405,0.051,9.43
2024-11-01,B033,0.2372,0.0483,11.03
2024-12-01,B033,0.2302,0.0485,17.43
2020-01-01,B034,0.1486,0.0466,11.71
2020-02-01,B034,0.146,0.0441,11.46
2020-03-01,B034,0.1476,0.0463,15.16
2020-04-01,B034,0.1536,0.0431,9.52
2020-05-01,B034,0.1558,0.0471,9.23
2020-06-01,B034,0.1551,0.0462,10.66
2020-07-01,B034,0.1497,0.0472,12.29
2020-08-01,B034,0.1487,0.0439,12.81
2020-09-01,B034,0.1507,0.0453,9.09
2020-10-01,B034,0.149,0.048,17.47
2020-11-01,B034,0.1556,0.0441,16.28
2020-12-01,B034,0.1567,0.0438,13.67
2021-01-01,B034,0.1565,0.0463,14.82
2021-02-01,B034,0.1586,0.0468,13.95
2021-03-01,B034,0.1502,0.0452,17.76
2021-04-01,B034,0.1541,0.0445,15.24
2021-05-01,B034,0.1585,0.047,16.64
2021-06-01,B034,0.1543,0.0484,13.34
2021-07-01,B034,0.1567,0.0458,17.48
2021-08-01,B034,0.1586,0.0446,16.26
2021-09-01,B034,0.1551,0.046,13.67
2021-10-01,B034,0.1531,0.0463,15.5
2021-11-01,B034,0.1565,0.0453,13.61
2021-12-01,B034,0.1579,0.0457,12.39
2022-01-01,B034,0.1611,0.0459,9.71
2022-02-01,B034,0.1558,0.0463,12.89
2022-03-01,B034,0.1547,0.0481,10.32
2022-04-01,B034,0.1612,0.048,17.19
2022-05-01,B034,0.1562,0.0463,17.99
2022-06-01,B034,0.1596,0.0462,9.08
2022-07-01,B034,0.1614,0.048,10.09
2022-08-01,B034,0.1599,0.047,9.81
2022-09-01,B034,0.1578,0.0502,11.08
2022-10-01,B034,0.1577,0.0481,16.52
2022-11-01,B034,0.1619,0.0493,11.06
2022-12-01,B034,0.1583,0.0502,9.27
2023-01-01,B034,0.1605,0.0507,11.67
2023-02-01,B034,0.1574,0.0484,9.96
2023-03-01,B034,0.1648,0.0462,16.1
2023-04-01,B034,0.1635,0.0493,9.58
2023-05-01,B034,0.1579,0.0511,17.46
2023-06-01,B034,0.1654,0.0471,13.46
2023-07-01,B034,0.1662,0.0506,9.49
2023-08-01,B034,0.1602,0.0475,14.53
2023-09-01,B034,0.1664,0.0478,9.09
2023-10-01,B034,0.1637,0.0509,13.35
2023-11-01,B034,0.1601,0.0507,11.85
2023-12-01,B034,0.1615,0.0487,12.98
2024-01-01,B034,0.1664,0.0514,14.5
2024-02-01,B034,0.1627,0.0475,16.52
2024-03-01,B034,0.1705,0.0499,10.4
2024-04-01,B034,0.1628,0.048,17.66
2024-05-01,B034,0.1645,0.0498,13.45
2024-06-01,B034,0.1637,0.0514,9.9
2024-07-01,B034,0.1709,0.0506,16.77
2024-08-01,B034,0.1721,0.0498,13.92
2024-09-01,B034,0.1643,0.0486,17.74
2024-10-01,B034,0.1655,0.0504,15.05
2024-11-01,B034,0.1712,0.0517,10.62
2024-12-01,B034,0.169,0.0508,15.59
2020-01-01,B035,0.2061,0.0435,16.42
2020-02-01,B035,0.2146,0.0467,14.66
2020-03-01,B035,0.2113,0.0455,10.88
2020-04-01,B035,0.2139,0.0438,11.03
2020-05-01,B035,0.2132,0.0467,17.34
2020-06-01,B035,0.2169,0.0475,17.65
2020-07-01,B035,0.2064,0.047,13.38
2020-08-01,B035,0.2067,0.0461,9.54
2020-09-01,B035,0.2176,0.0436,15.55
2020-10-01,B035,0.2105,0.0443,10.08
2020-11-01,B035,0.2096,0.0441,13.54
2020-12-01,B035,0.2144,0.0471,14.95
2021-01-01,B035,0.2127,0.0483,16.88
2021-02-01,B035,0.2189,0.044,10.81
2021-03-01,B035,0.2183,0.0444,16.77
2021-04-01,B035,0.2128,0.0447,15.45
2021-05-01,B035,0.2225,0.0463,17.44
2021-06-01,B035,0.2167,0.0461,14.75
2021-07-01,B035,0.218,0.0459,13.62
2021-08-01,B035,0.2128,0.0472,16.41
2021-09-01,B035,0.2143,0.0447,12.17
2021-10-01,B035,0.2166,0.0479,9.67
2021-11-01,B035,0.2172,0.0448,16.83
2021-12-01,B035,0.2194,0.0448,17.36
2022-01-01,B035,0.2181,0.0467,9.07
2022-02-01,B035,0.2243,0.0496,16.49
2022-03-01,B035,0.227,0.0483,11.09
2022-04-01,B035,0.228,0.049,11.44
2022-05-01,B035,0.2209,0.0466,15.72
2022-06-01,B035,0.2273,0.0488,11.49
2022-07-01,B035,0.224,0.0457,17.78
2022-08-01,B035,0.2196,0.0456,16.92
2022-09-01,B035,0.2226,0.0458,16.53
2022-10-01,B035,0.2275,0.0459,9.85
2022-11-01,B035,0.2233,0.0499,16.08
2022-12-01,B035,0.2187,0.0477,12.54
2023-01-01,B035,0.2263,0.0497,10.65
2023-02-01,B035,0.2326,0.0487,10.62
2023-03-01,B035,0.2202,0.0464,14.47
2023-04-01,B035,0.2327,0.0468,12.96
2023-05-01,B035,0.2282,0.0502,17.95
2023-06-01,B035,0.234,0.0492,9.23
2023-07-01,B035,0.2315,0.048,17.6
2023-08-01,B035,0.2225,0.0478,11.47
2023-09-01,B035,0.2234,0.0515,12.47
2023-10-01,B035,0.2341,0.0516,17.96
2023-11-01,B035,0.2287,0.048,16.44
2023-12-01,B035,0.2347,0.047,14.35
2024-01-01,B035,0.2295,0.0487,17.74
2024-02-01,B035,0.2358,0.0511,13.44
2024-03-01,B035,0.2326,0.0485,12.27
2024-04-01,B035,0.2351,0.0508,15.04
2024-05-01,B035,0.2388,0.0493,9.06
2024-06-01,B035,0.2299,0.0494,16.05
2024-07-01,B035,0.2385,0.0489,15.19
2024-08-01,B035,0.2332,0.0525,9.91
2024-09-01,B035,0.2397,0.049,12.96
2024-10-01,B035,0.2324,0.0524,11.43
2024-11-01,B035,0.2352,0.0511,15.41
2024-12-01,B035,0.2339,0.0501,17.56
2020-01-01,B036,0.1128,0.0431,14.53
2020-02-01,B036,0.1086,0.0454,12.18
2020-03-01,B036,0.1104,0.0474,16.43
2020-04-01,B036,0.1096,0.0457,12.92
2020-05-01,B036,0.1124,0.0476,16.41
2020-06-01,B036,0.111,0.0436,16.53
2020-07-01,B036,0.1118,0.0447,12.24
2020-08-01,B036,0.1129,0.044,14.6
2020-09-01,B036,0.1145,0.0469,11.85
2020-10-01,B036,0.1104,0.0452,10.39
2020-11-01,B036,0.1151,0.0456,15.71
2020-12-01,B036,0.1157,0.0471,11.81
2021-01-01,B036,0.1099,0.0473,15.1
2021-02-01,B036,0.1141,0.0482,15.68
2021-03-01,B036,0.1139,0.0465,13.17
2021-04-01,B036,0.1108,0.0472,13.22
2021-05-01,B036,0.1103,0.0457,16.69
2021-06-01,B036,0.1128,0.0477,10.6
2021-07-01,B036,0.1152,0.0471,9.86
2021-08-01,B036,0.1122,0.048,11.99
2021-09-01,B036,0.1176,0.0456,15.47
2021-10-01,B036,0.1145,0.0479,12.41
2021-11-01,B036,0.1137,0.0457,11.93
2021-12-01,B036,0.1123,0.0489,17.62
2022-01-01,B036,0.1121,0.0492,12.9
2022-02-01,B036,0.1187,0.0486,11.91
2022-03-01,B036,0.1144,0.0468,13.34
2022-04-01,B036,0.1149,0.0491,13.74
2022-05-01,B036,0.1184,0.0486,13.6
2022-06-01,B036,0.1182,0.0491,9.33
2022-07-01,B036,0.118,0.0481,11.2
2022-08-01,B036,0.1139,0.0486,13.44
2022-09-01,B036,0.12,0.0482,14.77
2022-10-01,B036,0.1168,0.0461,15.95
2022-11-01,B036,0.1202,0.0499,15.74
2022-12-01,B036,0.1161,0.0492,12.15
2023-01-01,B036,0.1186,0.0496,15.85
2023-02-01,B036,0.117,0.0472,11.86
2023-03-01,B036,0.1154,0.0466,11.64
2023-04-01,B036,0.1188,0.0508,10.21
2023-05-01,B036,0.1209,0.0482,12.97
2023-06-01,B036,0.122,0.0495,11.01
2023-07-01,B036,0.1178,0.0509,10.74
2023-08-01,B036,0.1209,0.0493,16.08
2023-09-01,B036,0.1235,0.0502,13.13
2023-10-01,B036,0.1176,0.0483,17.59
2023-11-01,B036,0.1175,0.0473,13.25
2023-12-01,B036,0.1205,0.0507,16.46
2024-01-01,B036,0.1221,0.0496,14.85
2024-02-01,B036,0.1244,0.0473,17.69
2024-03-01,B036,0.1201,0.0517,12.07
2024-04-01,B036,0.1218,0.0494,14.05
2024-05-01,B036,0.124,0.0512,12.83
2024-06-01,B036,0.1241,0.0489,9.73
2024-07-01,B036,0.119,0.0498,13.29
2024-08-01,B036,0.1233,0.0523,11.52
2024-09-01,B036,0.1248,0.0524,13.48
2024-10-01,B036,0.1262,0.0484,14.81
2024-11-01,B036,0.1261,0.0521,16.5
2024-12-01,B036,0.1239,0.0498,10.17
2020-01-01,B037,0.132,0.0471,16.9
2020-02-01,B037,0.1304,0.0471,17.41
2020-03-01,B037,0.1299,0.0445,15.71
2020-04-01,B037,0.1321,0.0474,10.59
2020-05-01,B037,0.1279,0.0459,11.49
2020-06-01,B037,0.1295,0.0467,16.09
2020-07-01,B037,0.1294,0.0464,9.6
2020-08-01,B037,0.128,0.0475,12.39
2020-09-01,B037,0.1336,0.0468,15.87
2020-10-01,B037,0.1328,0.0476,15.62
2020-11-01,B037,0.1332,0.044,14.68
2020-12-01,B037,0.1357,0.0451,10.63
2021-01-01,B037,0.1366,0.0474,12.61
2021-02-01,B037,0.1305,0.0445,11.63
2021-03-01,B037,0.1325,0.0477,16.99
2021-04-01,B037,0.1318,0.0484,13.05
2021-05-01,B037,0.1355,0.0485,14.44
2021-06-01,B037,0.1349,0.0462,15.42
2021-07-01,B037,0.1322,0.046,15.29
2021-08-01,B037,0.1359,0.0477,17.76
2021-09-01,B037,0.1389,0.0449,9.55
2021-10-01,B037,0.1353,0.0491,14.8
2021-11-01,B037,0.1365,0.0451,17.86
2021-12-01,B037,0.1368,0.0485,12.29
2022-01-01,B037,0.1395,0.0473,12.25
2022-02-01,B037,0.1395,0.0456,15.25
2022-03-01,B037,0.1394,0.0454,9.19
2022-04-01,B037,0.1412,0.047,17.31
2022-05-01,B037,0.1387,0.049,15.86
2022-06-01,B037,0.1411,0.0469,11.74
2022-07-01,B037,0.1404,0.0496,10.28
2022-08-01,B037,0.1344,0.049,9.28
2022-09-01,B037,0.1367,0.0468,11.56
2022-10-01,B037,0.1399,0.0482,13.14
2022-11-01,B037,0.1371,0.0459,11.96
2022-12-01,B037,0.1407,0.0486,11.71
2023-01-01,B037,0.142,0.0464,17.12
2023-02-01,B037,0.1393,0.0495,9.31
2023-03-01,B037,0.1415,0.0481,14.18
2023-04-01,B037,0.1394,0.0473,10.83
2023-05-01,B037,0.1412,0.0469,16.05
2023-06-01,B037,0.1427,0.0488,14.15
2023-07-01,B037,0.143,0.0466,12.7
2023-08-01,B037,0.1415,0.0481,13.33
2023-09-01,B037,0.1452,0.0486,16.03
2023-10-01,B037,0.1414,0.048,17.23
2023-11-01,B037,0.1423,0.0493,12.68
2023-12-01,B037,0.142,0.0506,11.46
2024-01-01,B037,0.1434,0.0472,11.19
2024-02-01,B037,0.1438,0.0476,12.91
2024-03-01,B037,0.1463,0.0495,13.29
2024-04-01,B037,0.1474,0.0504,12.37
2024-05-01,B037,0.1426,0.0504,13.36
2024-06-01,B037,0.1424,0.0482,11.45
2024-07-01,B037,0.1441,0.0508,13.27
2024-08-01,B037,0.1436,0.0481,11.9
2024-09-01,B037,0.141,0.052,17.51
2024-10-01,B037,0.1482,0.0513,11.94
2024-11-01,B037,0.1453,0.0499,13.23
2024-12-01,B037,0.1479,0.0529,16.49
2020-01-01,B038,0.1537,0.0451,17.97
2020-02-01,B038,0.1527,0.0467,10.56
2020-03-01,B038,0.1541,0.0474,13.89
2020-04-01,B038,0.1501,0.0432,17.38
2020-05-01,B038,0.1543,0.0456,9.39
2020-06-01,B038,0.1554,0.0451,12.12
2020-07-01,B038,0.1561,0.0476,13.83
2020-08-01,B038,0.1513,0.0446,10.49
2020-09-01,B038,0.1504,0.0454,17.15
2020-10-01,B038,0.1491,0.0447,16.18
2020-11-01,B038,0.149,0.0455,12.8
2020-12-01,B038,0.1543,0.048,15.57
2021-01-01,B038,0.1522,0.0445,13.02
2021-02-01,B038,0.157,0.046,9.87
2021-03-01,B038,0.1545,0.0463,13.42
2021-04-01,B038,0.1529,0.046,14.23
2021-05-01,B038,0.1596,0.0475,14.39
2021-06-01,B038,0.158,0.0455,11.49
2021-07-01,B038,0.1518,0.0456,9.09
2021-08-01,B038,0.1597,0.0491,11.89
2021-09-01,B038,0.1597,0.0476,16.05
2021-10-01,B038,0.1566,0.0464,13.62
2021-11-01,B038,0.1547,0.0477,13.66
2021-12-01,B038,0.16,0.0466,14.17
2022-01-01,B038,0.16,0.0487,17.09
2022-02-01,B038,0.1532,0.0456,15.49
2022-03-01,B038,0.1613,0.047,10.81
2022-04-01,B038,0.1593,0.0468,15.51
2022-05-01,B038,0.1599,0.0496,17.45
2022-06-01,B038,0.1618,0.0472,17.93
2022-07-01,B038,0.1592,0.0495,10.48
2022-08-01,B038,0.1569,0.0495,10.77
2022-09-01,B038,0.1588,0.0484,17.98
2022-10-01,B038,0.1584,0.0492,16.37
2022-11-01,B038,0.1608,0.0478,14.91
2022-12-01,B038,0.1607,0.047,16.88
2023-01-01,B038,0.1569,0.0474,9.48
2023-02-01,B038,0.1659,0.0497,17.92
2023-03-01,B038,0.1576,0.0495,11.57
2023-04-01,B038,0.1658,0.047,12.42
2023-05-01,B038,0.1619,0.0485,12.01
2023-06-01,B038,0.1654,0.0482,12.79
2023-07-01,B038,0.1607,0.0485,13.49
2023-08-01,B038,0.1629,0.049,12.01
2023-09-01,B038,0.1622,0.0468,14.39
2023-10-01,B038,0.1681,0.0482,16.42
2023-11-01,B038,0.1672,0.0496,10.98
2023-12-01,B038,0.1652,0.0484,14.03
2024-01-01,B038,0.1689,0.0495,15.71
2024-02-01,B038,0.1614,0.0492,13.11
2024-03-01,B038,0.1689,0.0507,14.3
2024-04-01,B038,0.161,0.0512,17.69
2024-05-01,B038,0.1693,0.0504,13.3
2024-06-01,B038,0.1712,0.0511,13.04
2024-07-01,B038,0.1709,0.0515,11.99
2024-08-01,B038,0.1686,0.0525,15.53
2024-09-01,B038,0.171,0.0484,11.94
2024-10-01,B038,0.1653,0.0515,14.44
2024-11-01,B038,0.169,0.05,15.67
2024-12-01,B038,0.1733,0.0486,14.65
2020-01-01,B039,0.1267,0.047,12.82
2020-02-01,B039,0.1299,0.0469,15.92
2020-03-01,B039,0.1273,0.0467,10.15
2020-04-01,B039,0.1278,0.0462,13.65
2020-05-01,B039,0.1285,0.044,13.66
2020-06-01,B039,0.1303,0.0437,15.26
2020-07-01,B039,0.1312,0.0434,14.14
2020-08-01,B039,0.1331,0.0479,16.65
2020-09-01,B039,0.1299,0.0468,10.13
2020-10-01,B039,0.1349,0.0469,16.37
2020-11-01,B039,0.1357,0.0473,10.56
2020-12-01,B039,0.1343,0.0464,13.72
2021-01-01,B039,0.1363,0.0459,10.89
2021-02-01,B039,0.1351,0.0457,16.6
2021-03-01,B039,0.1303,0.0479,9.71
2021-04-01,B039,0.1349,0.0457,15.42
2021-05-01,B039,0.1329,0.0466,13.42
2021-06-01,B039,0.1326,0.047,15.36
2021-07-01,B039,0.1382,0.0461,13.11
2021-08-01,B039,0.1372,0.0478,11.92
2021-09-01,B039,0.1387,0.0489,12.04
2021-10-01,B039,0.1325,0.0457,16.03
2021-11-01,B039,0.1382,0.0458,10.09
2021-12-01,B039,0.1343,0.0484,17.3
2022-01-01,B039,0.1368,0.0476,13.42
2022-02-01,B039,0.1387,0.0451,10.68
2022-03-01,B039,0.1354,0.0467,16.82
2022-04-01,B039,0.1346,0.0474,10.88
2022-05-01,B039,0.1385,0.0479,9.69
2022-06-01,B039,0.1399,0.0459,16.42
2022-07-01,B039,0.1373,0.0458,15.06
2022-08-01,B039,0.1351,0.0457,11.83
2022-09-01,B039,0.1412,0.0487,12.92
2022-10-01,B039,0.1369,0.0492,12.71
2022-11-01,B039,0.141,0.0483,15.32
2022-12-01,B039,0.1407,0.047,16.92
2023-01-01,B039,0.1403,0.0489,15.56
2023-02-01,B039,0.1373,0.0485,10.12
2023-03-01,B039,0.1435,0.0474,17.87
2023-04-01,B039,0.1433,0.0495,12.47
2023-05-01,B039,0.138,0.0497,14.67
2023-06-01,B039,0.1416,0.0505,9.04
2023-07-01,B039,0.1416,0.0496,15.33
2023-08-01,B039,0.145,0.0496,12.87
2023-09-01,B039,0.1426,0.0495,16.49
2023-10-01,B039,0.1388,0.0479,9.82
2023-11-01,B039,0.1446,0.0498,9.87
2023-12-01,B039,0.1423,0.0492,17.89
2024-01-01,B039,0.1411,0.048,17.15
2024-02-01,B039,0.139,0.0503,17.56
2024-03-01,B039,0.1462,0.0491,17.45
2024-04-01,B039,0.1402,0.0485,14.12
2024-05-01,B039,0.1428,0.0507,9.79
2024-06-01,B039,0.1428,0.0497,14.06
2024-07-01,B039,0.1477,0.0522,13.92
2024-08-01,B039,0.1489,0.05,15.33
2024-09-01,B039,0.1459,0.0525,12.09
2024-10-01,B039,0.1477,0.0495,14.05
2024-11-01,B039,0.1483,0.0484,17.46
2024-12-01,B039,0.1417,0.0494,13.31
2020-01-01,B040,0.1107,0.043,16.65
2020-02-01,B040,0.113,0.0457,13.3
2020-03-01,B040,0.1072,0.0453,15.31
2020-04-01,B040,0.1092,0.0436,10.02
2020-05-01,B040,0.1082,0.0468,13.01
2020-06-01,B040,0.1081,0.0442,11.0
2020-07-01,B040,0.1105,0.0446,13.22
