date,city,temperature_f,humidity_pct,rainfall_in,wind_speed_mph
2022-10-22,Seattle,60.6,62.2,0.0,7.3
2022-10-23,Seattle,55.0,72.2,0.0,9.4
2022-10-24,Seattle,57.9,76.7,0.0,6.1
2022-10-25,Seattle,58.6,72.1,0.0,3.9
2022-10-26,Seattle,53.8,70.5,0.0,5.1
2022-10-27,Seattle,56.6,72.2,0.0,13.1
2022-10-28,Seattle,62.6,69.7,0.0,9.6
2022-10-29,Seattle,52.3,84.4,0.0,5.1
2022-10-30,Seattle,60.7,74.2,0.0,11.9
2022-10-31,Seattle,51.8,68.1,0.0,7.3
2022-11-01,Seattle,62.3,57.5,0.0,14.8
2022-11-02,Seattle,50.0,70.4,0.0,8.8
2022-11-03,Seattle,51.8,67.4,0.74,9.7
2022-11-04,Seattle,60.1,67.1,0.0,10.5
2022-11-05,Seattle,60.0,79.5,0.0,12.5
2022-11-06,Seattle,56.4,72.6,0.0,6.7
2022-11-07,Seattle,47.5,58.5,0.0,12.2
2022-11-08,Seattle,52.5,77.0,0.58,6.1
2022-11-09,Seattle,51.8,59.3,0.0,6.9
2022-11-10,Seattle,47.7,77.5,0.0,8.0
2022-11-11,Seattle,54.4,68.2,0.0,10.8
2022-11-12,Seattle,47.5,72.7,0.0,7.0
2022-11-13,Seattle,44.9,71.8,0.0,13.0
2022-11-14,Seattle,43.1,70.8,0.0,12.0
2022-11-15,Seattle,57.8,73.7,0.0,8.1
2022-11-16,Seattle,47.5,72.7,0.0,5.1
2022-11-17,Seattle,47.4,87.0,0.0,11.0
2022-11-18,Seattle,44.6,73.8,0.0,1.7
2022-11-19,Seattle,55.2,74.0,0.0,10.2
2022-11-20,Seattle,42.5,66.3,0.0,5.5
2022-11-21,Seattle,43.1,75.0,0.0,11.8
2022-11-22,Seattle,46.8,63.8,0.0,3.8
2022-11-23,Seattle,47.9,81.2,0.0,6.0
2022-11-24,Seattle,50.7,60.1,1.06,9.3
2022-11-25,Seattle,44.4,65.3,0.0,9.8
2022-11-26,Seattle,54.2,59.0,0.0,6.1
2022-11-27,Seattle,44.0,75.4,0.0,7.0
2022-11-28,Seattle,42.2,68.6,0.0,10.9
2022-11-29,Seattle,41.5,77.5,0.0,11.0
2022-11-30,Seattle,42.8,64.2,0.0,6.9
2022-12-01,Seattle,40.8,76.3,0.0,6.2
2022-12-02,Seattle,49.2,76.6,0.0,3.9
2022-12-03,Seattle,41.1,73.7,0.0,8.8
2022-12-04,Seattle,44.7,72.2,0.0,10.4
2022-12-05,Seattle,40.5,73.1,0.0,8.5
2022-12-06,Seattle,39.6,64.7,0.0,5.2
2022-12-07,Seattle,49.7,63.4,0.93,13.4
2022-12-08,Seattle,51.7,76.4,0.0,1.7
2022-12-09,Seattle,50.0,69.1,0.0,10.6
2022-12-10,Seattle,37.5,75.6,0.0,8.7
2022-12-11,Seattle,37.9,84.4,0.0,9.4
2022-12-12,Seattle,52.6,68.3,0.0,5.6
2022-12-13,Seattle,42.4,67.2,0.43,7.5
2022-12-14,Seattle,37.1,69.4,0.99,8.9
2022-12-15,Seattle,48.0,72.3,0.0,7.7
2022-12-16,Seattle,43.3,76.9,0.0,2.6
2022-12-17,Seattle,45.4,71.8,0.0,13.1
2022-12-18,Seattle,32.6,88.6,0.0,10.0
2022-12-19,Seattle,41.0,75.4,0.0,8.1
2022-12-20,Seattle,46.6,78.2,0.0,8.3
2022-12-21,Seattle,39.3,71.7,1.0,13.1
2022-12-22,Seattle,47.6,80.1,0.27,5.8
2022-12-23,Seattle,36.0,70.4,0.0,5.1
2022-12-24,Seattle,41.3,66.8,0.0,10.6
2022-12-25,Seattle,49.0,79.2,0.0,9.4
2022-12-26,Seattle,36.3,71.5,0.0,5.0
2022-12-27,Seattle,42.6,74.0,0.0,11.3
2022-12-28,Seattle,43.9,79.9,0.0,8.9
2022-12-29,Seattle,41.6,73.1,0.0,5.3
2022-12-30,Seattle,39.9,70.8,0.0,9.5
2022-12-31,Seattle,37.0,67.7,0.0,9.0
2023-01-01,Seattle,41.7,80.5,0.6,7.7
2023-01-02,Seattle,40.3,69.3,0.0,9.2
2023-01-03,Seattle,34.2,71.6,0.0,9.9
2023-01-04,Seattle,45.5,74.3,0.0,10.7
2023-01-05,Seattle,36.4,74.3,0.0,8.3
2023-01-06,Seattle,34.1,80.1,0.0,7.2
2023-01-07,Seattle,37.7,71.4,0.65,8.7
2023-01-08,Seattle,36.3,83.0,0.0,11.6
2023-01-09,Seattle,39.1,70.0,0.0,9.9
2023-01-10,Seattle,34.6,75.0,0.0,7.0
2023-01-11,Seattle,42.2,70.5,0.0,8.2
2023-01-12,Seattle,46.3,88.7,0.0,13.0
2023-01-13,Seattle,40.6,69.2,0.0,10.2
2023-01-14,Seattle,33.6,69.9,0.43,8.5
2023-01-15,Seattle,35.9,72.9,0.0,11.4
2023-01-16,Seattle,41.0,69.9,0.22,6.4
2023-01-17,Seattle,31.2,74.5,0.0,9.0
2023-01-18,Seattle,34.5,81.8,0.0,13.6
2023-01-19,Seattle,32.6,73.2,0.37,10.0
2023-01-20,Seattle,40.5,73.5,0.0,12.9
2023-01-21,Seattle,49.7,70.2,0.83,7.7
2023-01-22,Seattle,34.4,68.0,0.0,6.6
2023-01-23,Seattle,43.7,72.8,0.0,11.5
2023-01-24,Seattle,37.5,72.1,0.0,2.5
2023-01-25,Seattle,34.2,81.4,0.43,8.5
2023-01-26,Seattle,47.2,64.3,0.0,11.1
2023-01-27,Seattle,49.9,83.6,0.0,9.7
2023-01-28,Seattle,42.1,70.8,1.06,1.7
2023-01-29,Seattle,41.9,73.2,0.0,4.0
2023-01-30,Seattle,40.6,63.5,0.0,7.7
2023-01-31,Seattle,39.7,76.5,0.0,9.4
2023-02-01,Seattle,42.0,64.3,0.61,9.5
2023-02-02,Seattle,43.6,75.0,0.0,8.0
2023-02-03,Seattle,48.1,74.2,0.0,10.2
2023-02-04,Seattle,38.4,69.4,0.08,9.3
2023-02-05,Seattle,41.4,55.5,0.0,7.6
2023-02-06,Seattle,40.5,89.3,0.0,9.6
2023-02-07,Seattle,45.6,63.6,0.0,6.1
2023-02-08,Seattle,51.9,74.2,0.0,9.9
2023-02-09,Seattle,46.0,66.2,0.57,5.5
2023-02-10,Seattle,44.9,80.4,0.0,9.5
2023-02-11,Seattle,45.5,69.0,0.0,9.4
2023-02-12,Seattle,47.3,66.0,0.0,7.1
2023-02-13,Seattle,52.5,76.8,0.0,9.9
2023-02-14,Seattle,34.2,61.8,0.0,12.6
2023-02-15,Seattle,44.6,68.7,0.0,4.9
2023-02-16,Seattle,30.5,77.5,0.0,10.9
2023-02-17,Seattle,46.5,84.1,0.0,11.3
2023-02-18,Seattle,44.9,64.3,0.0,7.4
2023-02-19,Seattle,40.1,67.1,0.0,10.4
2023-02-20,Seattle,30.7,74.8,0.0,7.2
2023-02-21,Seattle,42.8,56.0,0.0,11.8
2023-02-22,Seattle,44.0,82.9,0.0,0.0
2023-02-23,Seattle,42.9,64.0,0.0,12.3
2023-02-24,Seattle,40.6,68.5,0.0,4.7
2023-02-25,Seattle,39.5,74.1,0.0,8.3
2023-02-26,Seattle,43.5,72.4,1.16,5.6
2023-02-27,Seattle,40.4,64.3,0.0,12.5
2023-02-28,Seattle,47.8,85.8,0.0,7.3
2023-03-01,Seattle,44.0,51.4,0.0,6.4
2023-03-02,Seattle,36.8,63.0,0.0,11.4
2023-03-03,Seattle,45.6,66.9,0.0,10.2
2023-03-04,Seattle,46.8,64.4,0.0,7.0
2023-03-05,Seattle,52.5,81.8,0.0,5.0
2023-03-06,Seattle,49.6,58.7,0.0,4.6
2023-03-07,Seattle,41.6,84.5,0.0,11.8
2023-03-08,Seattle,52.3,69.8,0.0,9.3
2023-03-09,Seattle,39.9,61.1,0.0,8.5
2023-03-10,Seattle,46.5,55.2,0.0,9.5
2023-03-11,Seattle,50.0,70.3,0.25,2.2
2023-03-12,Seattle,53.4,66.4,0.0,7.0
2023-03-13,Seattle,55.6,73.9,0.0,7.1
2023-03-14,Seattle,53.0,68.4,0.0,10.9
2023-03-15,Seattle,46.9,79.6,0.0,3.6
2023-03-16,Seattle,50.4,70.9,0.0,11.2
2023-03-17,Seattle,49.1,68.6,0.0,13.4
2023-03-18,Seattle,45.1,79.8,0.0,2.8
2023-03-19,Seattle,48.1,73.8,0.42,8.0
2023-03-20,Seattle,56.9,78.2,0.0,9.5
2023-03-21,Seattle,52.0,81.2,0.0,10.6
2023-03-22,Seattle,58.7,69.6,0.0,1.5
2023-03-23,Seattle,44.8,72.3,0.0,9.0
2023-03-24,Seattle,48.2,78.8,0.0,7.3
2023-03-25,Seattle,52.1,52.4,0.0,7.2
2023-03-26,Seattle,53.8,71.2,0.0,14.2
2023-03-27,Seattle,50.3,70.2,0.0,7.4
2023-03-28,Seattle,54.7,75.0,0.0,9.3
2023-03-29,Seattle,54.9,65.6,0.0,7.6
2023-03-30,Seattle,45.4,80.8,0.86,8.7
2023-03-31,Seattle,55.3,66.1,0.0,9.7
2023-04-01,Seattle,57.1,68.3,0.0,10.7
2023-04-02,Seattle,53.8,66.7,0.0,5.7
2023-04-03,Seattle,44.5,81.8,0.0,8.5
2023-04-04,Seattle,51.9,55.3,0.0,8.6
2023-04-05,Seattle,55.4,86.3,0.0,3.1
2023-04-06,Seattle,49.8,83.8,0.0,5.1
2023-04-07,Seattle,58.1,67.5,0.17,10.7
2023-04-08,Seattle,57.6,80.2,0.0,6.6
2023-04-09,Seattle,55.2,73.0,0.0,15.8
2023-04-10,Seattle,55.0,85.2,0.0,10.9
2023-04-11,Seattle,56.1,79.6,0.0,9.4
2023-04-12,Seattle,55.5,89.5,1.06,12.5
2023-04-13,Seattle,50.1,59.5,0.0,10.3
2023-04-14,Seattle,54.2,73.5,0.0,8.6
2023-04-15,Seattle,56.8,58.2,0.0,3.8
2023-04-16,Seattle,63.1,67.9,0.0,10.0
2023-04-17,Seattle,60.2,90.0,0.0,12.2
2023-04-18,Seattle,64.0,75.7,0.0,6.2
2023-04-19,Seattle,51.4,79.9,0.0,2.5
2023-04-20,Seattle,56.4,76.1,0.21,4.8
2023-04-21,Seattle,67.6,75.6,0.0,13.3
2023-04-22,Seattle,55.3,67.8,0.0,8.2
2023-04-23,Seattle,55.5,66.3,0.0,12.4
2023-04-24,Seattle,,67.6,0.0,8.1
2023-04-25,Seattle,68.6,50.2,0.0,6.5
2023-04-26,Seattle,56.8,71.3,0.0,14.4
2023-04-27,Seattle,62.7,73.9,0.0,6.9
2023-04-28,Seattle,62.2,67.0,0.0,7.3
2023-04-29,Seattle,52.1,71.0,0.0,9.4
2023-04-30,Seattle,61.0,76.2,0.0,7.1
2023-05-01,Seattle,58.9,79.1,0.0,10.3
2023-05-02,Seattle,64.7,62.4,0.0,9.3
2023-05-03,Seattle,69.8,65.6,0.0,9.5
2023-05-04,Seattle,60.7,78.0,0.0,6.2
2023-05-05,Seattle,61.0,76.7,0.0,3.0
2023-05-06,Seattle,,82.8,0.0,5.5
2023-05-07,Seattle,60.0,82.4,0.0,5.8
2023-05-08,Seattle,57.4,91.3,0.39,8.9
2023-05-09,Seattle,70.0,69.7,0.0,5.6
2023-05-10,Seattle,63.8,84.6,0.0,3.6
2023-05-11,Seattle,65.6,64.6,0.0,4.6
2023-05-12,Seattle,74.7,91.2,0.0,9.2
2023-05-13,Seattle,58.6,75.6,0.0,10.1
2023-05-14,Seattle,64.3,76.3,0.0,6.5
2023-05-15,Seattle,59.9,79.9,0.0,6.8
2023-05-16,Seattle,67.3,61.2,0.81,9.8
2023-05-17,Seattle,63.6,63.4,0.14,8.5
2023-05-18,Seattle,61.1,72.9,0.0,11.6
2023-05-19,Seattle,69.9,74.8,0.0,7.5
2023-05-20,Seattle,66.9,88.7,0.0,5.5
2023-05-21,Seattle,61.5,64.4,0.0,11.3
2023-05-22,Seattle,62.1,84.3,0.0,7.1
2023-05-23,Seattle,68.6,69.9,0.0,5.6
2023-05-24,Seattle,,69.8,0.18,10.7
2023-05-25,Seattle,69.2,70.7,0.0,12.3
2023-05-26,Seattle,74.5,69.6,0.0,8.5
2023-05-27,Seattle,71.7,75.9,0.0,5.0
2023-05-28,Seattle,66.1,68.8,0.0,12.6
2023-05-29,Seattle,70.4,60.7,0.0,9.1
2023-05-30,Seattle,63.8,69.9,0.0,8.7
2023-05-31,Seattle,70.3,75.7,0.0,6.8
2023-06-01,Seattle,68.4,60.8,0.23,11.4
2023-06-02,Seattle,65.5,76.7,0.0,4.7
2023-06-03,Seattle,73.2,81.4,0.47,4.4
2023-06-04,Seattle,61.7,83.8,0.0,13.7
2023-06-05,Seattle,65.5,74.7,0.0,5.4
2023-06-06,Seattle,66.2,57.6,0.0,10.9
2023-06-07,Seattle,,77.2,0.0,12.1
2023-06-08,Seattle,77.3,79.7,0.0,8.6
2023-06-09,Seattle,75.0,66.4,0.03,5.4
2023-06-10,Seattle,72.3,71.4,0.0,9.9
2023-06-11,Seattle,72.3,75.9,0.0,12.2
2023-06-12,Seattle,72.2,86.3,0.0,9.0
2023-06-13,Seattle,78.6,70.0,1.78,5.8
2023-06-14,Seattle,64.4,79.1,0.0,8.9
2023-06-15,Seattle,76.3,74.5,0.0,3.8
2023-06-16,Seattle,70.7,73.6,1.53,5.1
2023-06-17,Seattle,75.4,82.6,0.5,7.2
2023-06-18,Seattle,75.6,65.3,0.0,8.2
2023-06-19,Seattle,76.8,73.8,0.0,4.4
2023-06-20,Seattle,80.7,72.2,0.0,8.7
2023-06-21,Seattle,67.6,59.9,0.53,9.6
2023-06-22,Seattle,78.4,81.9,0.0,7.4
2023-06-23,Seattle,73.8,78.6,0.0,1.5
2023-06-24,Seattle,72.1,72.3,0.0,8.3
2023-06-25,Seattle,83.5,69.9,0.0,13.4
2023-06-26,Seattle,77.6,72.0,0.0,9.4
2023-06-27,Seattle,72.7,77.7,0.0,8.0
2023-06-28,Seattle,79.0,72.4,0.0,6.9
2023-06-29,Seattle,74.6,66.7,0.0,9.7
2023-06-30,Seattle,73.0,67.9,0.0,8.6
2023-07-01,Seattle,72.3,71.9,0.0,10.1
2023-07-02,Seattle,76.5,64.5,0.1,4.7
2023-07-03,Seattle,72.4,74.7,0.0,8.4
2023-07-04,Seattle,76.0,65.7,0.0,6.6
2023-07-05,Seattle,79.4,64.4,0.0,9.1
2023-07-06,Seattle,76.0,97.5,0.0,2.2
2023-07-07,Seattle,84.4,87.5,0.0,6.8
2023-07-08,Seattle,75.7,73.2,0.0,9.6
2023-07-09,Seattle,81.7,78.8,0.0,10.1
2023-07-10,Seattle,80.1,80.2,0.0,7.9
2023-07-11,Seattle,82.6,71.4,0.0,1.5
2023-07-12,Seattle,84.7,74.3,0.0,9.9
2023-07-13,Seattle,67.9,69.9,0.0,12.8
2023-07-14,Seattle,77.1,82.0,0.0,5.5
2023-07-15,Seattle,75.4,82.2,0.33,6.7
2023-07-16,Seattle,76.5,84.5,0.0,10.4
2023-07-17,Seattle,74.2,74.1,0.0,10.5
2023-07-18,Seattle,73.5,89.3,0.0,11.3
2023-07-19,Seattle,71.0,71.4,0.0,11.0
2023-07-20,Seattle,76.4,88.4,0.58,3.4
2023-07-21,Seattle,80.2,68.3,0.0,6.6
2023-07-22,Seattle,73.8,61.6,0.0,9.9
2023-07-23,Seattle,74.5,88.2,0.0,7.7
2023-07-24,Seattle,72.8,77.3,0.0,9.1
2023-07-25,Seattle,71.5,76.2,0.58,7.6
2023-07-26,Seattle,74.9,69.1,0.0,6.7
2023-07-27,Seattle,77.4,65.2,0.0,7.3
2023-07-28,Seattle,81.5,66.0,0.0,4.6
2023-07-29,Seattle,70.4,73.1,0.0,5.8
2023-07-30,Seattle,75.6,70.8,0.0,7.8
2023-07-31,Seattle,81.0,56.5,0.0,7.9
2023-08-01,Seattle,70.3,85.6,0.96,9.7
2023-08-02,Seattle,81.3,68.6,0.0,7.1
2023-08-03,Seattle,73.5,81.9,0.0,13.0
2023-08-04,Seattle,78.6,66.4,0.82,11.7
2023-08-05,Seattle,74.4,73.2,0.0,6.5
2023-08-06,Seattle,77.3,79.8,0.0,8.6
2023-08-07,Seattle,82.4,78.7,0.88,11.6
2023-08-08,Seattle,74.5,69.9,0.0,6.1
2023-08-09,Seattle,79.5,76.1,0.0,5.8
2023-08-10,Seattle,76.1,77.4,0.0,11.9
2023-08-11,Seattle,71.2,70.8,0.25,10.1
2023-08-12,Seattle,74.0,63.1,0.0,11.2
2023-08-13,Seattle,73.6,67.0,0.0,8.9
2023-08-14,Seattle,68.0,69.0,0.0,7.2
2023-08-15,Seattle,76.3,72.2,0.0,4.0
2023-08-16,Seattle,77.1,84.7,0.0,8.4
2023-08-17,Seattle,77.7,79.3,1.08,11.7
2023-08-18,Seattle,80.3,65.5,0.0,11.7
2023-08-19,Seattle,78.0,86.7,0.0,11.2
2023-08-20,Seattle,70.8,71.4,0.0,10.4
2023-08-21,Seattle,71.6,77.4,0.0,14.6
2023-08-22,Seattle,77.0,64.5,0.0,3.3
2023-08-23,Seattle,74.8,68.4,0.0,8.7
2023-08-24,Seattle,72.8,80.3,0.0,5.2
2023-08-25,Seattle,68.8,65.0,0.0,12.7
2023-08-26,Seattle,70.1,72.4,0.0,6.3
2023-08-27,Seattle,75.0,75.8,0.0,11.0
2023-08-28,Seattle,63.4,63.8,0.0,6.7
2023-08-29,Seattle,61.4,57.8,0.0,9.3
2023-08-30,Seattle,74.9,79.3,0.0,7.7
2023-08-31,Seattle,69.2,94.9,0.0,8.0
2023-09-01,Seattle,73.5,75.7,0.41,9.0
2023-09-02,Seattle,78.2,77.2,1.79,10.8
2023-09-03,Seattle,66.4,64.9,0.0,7.7
2023-09-04,Seattle,63.2,83.8,0.0,10.7
2023-09-05,Seattle,69.3,69.0,0.28,11.1
2023-09-06,Seattle,67.2,81.3,0.0,6.7
2023-09-07,Seattle,69.9,76.9,0.0,13.7
2023-09-08,Seattle,72.2,77.1,0.0,10.2
2023-09-09,Seattle,71.1,76.7,0.0,6.7
2023-09-10,Seattle,69.5,76.5,0.0,9.8
2023-09-11,Seattle,73.9,74.3,0.0,11.1
2023-09-12,Seattle,71.9,79.8,0.0,9.8
2023-09-13,Seattle,67.8,66.2,0.0,8.6
2023-09-14,Seattle,71.2,70.1,0.0,0.0
2023-09-15,Seattle,61.1,83.7,0.0,5.1
2023-09-16,Seattle,72.6,73.4,0.0,10.0
2023-09-17,Seattle,67.7,69.4,0.0,5.0
2023-09-18,Seattle,61.9,80.3,0.0,9.5
2023-09-19,Seattle,65.2,78.7,0.0,10.7
2023-09-20,Seattle,71.5,61.6,0.0,7.7
2023-09-21,Seattle,63.1,77.8,0.0,2.7
2023-09-22,Seattle,68.1,73.1,0.0,5.8
2023-09-23,Seattle,69.9,77.7,0.79,10.1
2023-09-24,Seattle,65.8,72.1,0.0,11.8
2023-09-25,Seattle,61.5,75.7,0.0,1.8
2023-09-26,Seattle,64.8,57.4,0.6,8.2
2023-09-27,Seattle,58.5,64.8,0.0,3.6
2023-09-28,Seattle,62.3,77.9,0.0,8.3
2023-09-29,Seattle,59.3,93.0,0.0,7.5
2023-09-30,Seattle,63.8,74.9,0.0,15.1
2023-10-01,Seattle,58.0,66.5,0.0,6.4
2023-10-02,Seattle,63.7,73.1,0.0,11.1
2023-10-03,Seattle,68.2,64.9,0.0,11.0
2023-10-04,Seattle,68.2,82.0,0.0,7.4
2023-10-05,Seattle,56.9,72.4,0.0,8.4
2023-10-06,Seattle,59.2,80.4,0.0,8.0
2023-10-07,Seattle,65.7,70.8,0.0,5.8
2023-10-08,Seattle,64.7,81.1,0.0,5.5
2023-10-09,Seattle,58.5,59.0,0.0,6.8
2023-10-10,Seattle,58.8,72.2,0.0,4.6
2023-10-11,Seattle,61.0,76.3,0.53,6.5
2023-10-12,Seattle,52.1,69.9,0.0,7.4
2023-10-13,Seattle,62.4,74.9,0.0,8.5
2023-10-14,Seattle,64.6,74.7,0.0,9.3
2023-10-15,Seattle,57.7,80.4,0.0,7.4
2023-10-16,Seattle,52.7,77.0,0.0,5.7
2023-10-17,Seattle,65.2,75.1,1.72,9.3
2023-10-18,Seattle,59.5,79.0,0.0,10.4
2023-10-19,Seattle,61.4,61.2,0.0,6.5
2023-10-20,Seattle,51.9,66.0,0.0,5.1
2023-10-21,Seattle,51.6,60.9,0.0,6.7
2023-10-22,Seattle,59.1,76.4,0.0,7.5
2023-10-23,Seattle,61.6,75.3,0.0,11.4
2023-10-24,Seattle,51.6,83.1,0.0,10.1
2023-10-25,Seattle,55.9,74.8,0.52,8.0
2023-10-26,Seattle,48.9,66.9,0.65,13.7
2023-10-27,Seattle,52.6,73.1,0.16,7.9
2023-10-28,Seattle,54.3,57.0,0.0,12.2
2023-10-29,Seattle,,68.7,0.16,11.7
2023-10-30,Seattle,45.3,53.2,0.0,11.5
2023-10-31,Seattle,60.4,74.6,0.0,9.0
2023-11-01,Seattle,53.4,69.8,0.0,8.4
2023-11-02,Seattle,59.7,70.9,0.0,8.0
2023-11-03,Seattle,56.7,64.5,0.0,10.6
2023-11-04,Seattle,57.1,66.6,0.0,5.6
2023-11-05,Seattle,62.1,77.5,0.0,7.2
2023-11-06,Seattle,49.2,60.5,0.0,13.0
2023-11-07,Seattle,53.0,76.0,0.0,9.9
2023-11-08,Seattle,47.7,65.5,0.81,10.9
2023-11-09,Seattle,51.4,58.6,0.0,4.3
2023-11-10,Seattle,54.8,81.8,0.0,6.7
2023-11-11,Seattle,56.3,82.6,0.0,9.0
2023-11-12,Seattle,49.2,67.7,0.0,7.9
2023-11-13,Seattle,45.3,67.6,0.55,4.3
2023-11-14,Seattle,50.7,70.0,0.0,10.3
2023-11-15,Seattle,46.3,65.5,0.0,11.2
2023-11-16,Seattle,47.2,66.9,0.25,7.1
2023-11-17,Seattle,52.6,75.6,0.0,10.4
2023-11-18,Seattle,,88.6,0.0,14.1
2023-11-19,Seattle,52.8,69.2,0.0,12.6
2023-11-20,Seattle,47.2,80.2,0.0,7.3
2023-11-21,Seattle,53.0,74.8,0.0,4.7
2023-11-22,Seattle,48.3,58.6,1.04,8.7
2023-11-23,Seattle,46.7,71.8,0.0,15.0
2023-11-24,Seattle,42.8,70.8,0.15,12.0
2023-11-25,Seattle,38.1,83.7,0.0,8.0
2023-11-26,Seattle,,84.0,0.0,12.7
2023-11-27,Seattle,47.9,75.0,0.0,11.5
2023-11-28,Seattle,42.6,81.7,0.0,2.3
2023-11-29,Seattle,39.1,70.8,0.0,11.2
2023-11-30,Seattle,44.4,81.0,0.0,8.4
2023-12-01,Seattle,47.3,72.8,0.0,5.4
2023-12-02,Seattle,47.6,80.8,0.0,8.3
2023-12-03,Seattle,45.4,81.6,0.0,9.2
2023-12-04,Seattle,45.1,77.7,0.0,5.6
2023-12-05,Seattle,42.7,66.1,0.0,7.6
2023-12-06,Seattle,47.8,68.6,0.0,7.0
2023-12-07,Seattle,43.9,78.0,0.63,10.4
2023-12-08,Seattle,44.1,79.1,0.78,7.1
2023-12-09,Seattle,49.0,73.3,0.5,2.9
2023-12-10,Seattle,47.6,69.5,0.9,6.7
2023-12-11,Seattle,43.1,73.5,0.0,5.2
2023-12-12,Seattle,42.2,69.8,0.0,4.1
2023-12-13,Seattle,42.0,69.8,0.0,11.5
2023-12-14,Seattle,34.2,87.7,0.36,10.4
2023-12-15,Seattle,48.1,68.2,0.0,5.1
2023-12-16,Seattle,39.9,76.1,0.32,4.2
2023-12-17,Seattle,46.7,73.2,0.0,7.7
2023-12-18,Seattle,42.8,62.2,0.0,4.0
2023-12-19,Seattle,48.8,61.9,0.0,7.3
2023-12-20,Seattle,44.7,71.4,0.56,8.2
2023-12-21,Seattle,46.3,56.4,0.29,8.9
2023-12-22,Seattle,39.4,86.6,0.0,9.0
2023-12-23,Seattle,36.1,69.1,0.0,5.7
2023-12-24,Seattle,42.4,68.5,0.0,8.2
2023-12-25,Seattle,33.0,81.8,0.0,11.8
2023-12-26,Seattle,39.4,70.9,0.0,1.7
2023-12-27,Seattle,36.0,77.2,0.0,9.0
2023-12-28,Seattle,37.5,67.4,0.0,4.5
2023-12-29,Seattle,43.8,72.4,0.0,12.2
2023-12-30,Seattle,43.4,79.7,0.0,10.5
2023-12-31,Seattle,40.2,65.1,1.16,10.4
2024-01-01,Seattle,42.3,76.2,0.48,5.4
2024-01-02,Seattle,38.3,52.7,0.0,8.8
2024-01-03,Seattle,51.6,82.1,0.0,9.1
2024-01-04,Seattle,41.9,67.5,0.02,0.9
2024-01-05,Seattle,37.8,71.3,0.0,8.4
2024-01-06,Seattle,44.4,71.2,0.0,9.8
2024-01-07,Seattle,45.9,64.2,0.0,3.8
2024-01-08,Seattle,36.8,63.6,0.0,9.8
2024-01-09,Seattle,33.9,76.2,0.0,8.3
2024-01-10,Seattle,34.7,76.5,0.0,12.1
2024-01-11,Seattle,37.1,64.9,0.0,6.8
2024-01-12,Seattle,39.9,76.3,0.79,8.5
2024-01-13,Seattle,32.8,76.5,0.0,9.0
2024-01-14,Seattle,38.2,69.0,0.0,0.0
2024-01-15,Seattle,39.1,61.7,0.0,6.9
2024-01-16,Seattle,41.5,71.7,0.0,8.3
2024-01-17,Seattle,42.8,74.9,0.0,0.9
2024-01-18,Seattle,41.8,71.5,0.0,10.0
2024-01-19,Seattle,48.1,67.3,0.0,8.3
2024-01-20,Seattle,44.9,75.7,0.0,8.2
2024-01-21,Seattle,41.0,82.1,0.0,10.2
2024-01-22,Seattle,35.7,65.8,0.0,6.8
2024-01-23,Seattle,37.0,69.6,0.0,8.1
2024-01-24,Seattle,33.6,93.9,0.0,10.6
2024-01-25,Seattle,40.8,74.3,0.0,8.2
2024-01-26,Seattle,41.6,61.9,0.0,2.5
2024-01-27,Seattle,44.2,68.2,0.0,8.2
2024-01-28,Seattle,41.4,65.9,0.0,8.2
2024-01-29,Seattle,45.0,75.0,0.0,10.7
2024-01-30,Seattle,45.2,74.5,0.0,7.0
2024-01-31,Seattle,35.8,66.9,0.0,5.1
2024-02-01,Seattle,38.1,86.9,0.0,5.1
2024-02-02,Seattle,40.5,72.7,0.0,12.3
2024-02-03,Seattle,37.4,68.4,0.0,8.9
2024-02-04,Seattle,39.6,62.2,0.0,12.2
2024-02-05,Seattle,42.1,64.8,0.0,12.6
2024-02-06,Seattle,40.3,62.0,0.0,5.8
2024-02-07,Seattle,41.0,70.5,0.0,5.5
2024-02-08,Seattle,36.8,64.9,0.0,7.6
2024-02-09,Seattle,43.5,78.3,0.0,9.8
2024-02-10,Seattle,43.3,67.3,0.0,3.8
2024-02-11,Seattle,38.0,78.7,0.0,9.4
2024-02-12,Seattle,35.7,75.9,0.0,9.2
2024-02-13,Seattle,47.2,77.2,0.0,4.6
2024-02-14,Seattle,49.7,79.2,0.0,4.7
2024-02-15,Seattle,43.0,87.9,0.0,9.3
2024-02-16,Seattle,40.5,65.2,0.0,14.2
2024-02-17,Seattle,46.9,78.8,0.0,7.1
2024-02-18,Seattle,44.5,75.2,0.95,9.0
2024-02-19,Seattle,41.6,80.5,0.0,6.2
2024-02-20,Seattle,47.1,72.9,0.35,8.7
2024-02-21,Seattle,39.2,81.4,0.48,6.1
2024-02-22,Seattle,39.9,61.7,0.0,7.2
2024-02-23,Seattle,44.9,64.0,0.0,15.3
2024-02-24,Seattle,43.9,67.4,0.0,8.3
2024-02-25,Seattle,46.5,71.4,0.0,3.3
2024-02-26,Seattle,49.1,72.4,0.0,9.9
2024-02-27,Seattle,37.0,66.1,0.0,11.4
2024-02-28,Seattle,44.3,64.1,0.0,10.0
2024-02-29,Seattle,52.9,66.8,0.0,7.5
2024-03-01,Seattle,41.9,58.3,0.0,5.2
2024-03-02,Seattle,41.6,69.7,0.0,5.3
2024-03-03,Seattle,34.9,71.5,0.0,7.4
